quizzes,solutions
000500000091000400640080000070140000000060907030007000900800030000600701083000200,328514679791236458645789123879142365512368947436957812967821534254693781183475296
000500000308070000001004830640000000000008546007000200000000007500300000030096004,426583971358179462971264835645932718293718546187645293869451327514327689732896154
000500000700000106056809000005000900020000000000030408062008000090012003000000072,243561789789324156156879234435186927628497315971235468362748591597612843814953672
000500000802000035005069400900000070720004058080000009009420600340000502000005000,497532861862147935135869427954218376723694158681753249579421683348976512216385794
000500001020040000600000000006030700105000020800000000030000940000800000000100000,389526471527941386614387259296438715145769823873215694731652948452893167968174532
000500002003090700459600000010068000060205030000140080000000248001050300900002000,178534692623891754459627813315968427864275931792143586536719248281456379947382165
000500002309010080170000300000094603000000000507380900004000068030050709600001000,486539172359217486172648395821794653943165827567382941714923568238456719695871234
000500002400000100030000000100043000000000607000000050052600000000000480007000000,791536842426897135538421769165743298384952617279168354852614973913275486647389521
000500002403009108006000000080302709200701003307806010000000900700600305600005000,918574632473269158526183497184352769269741583357896214835417926791628345642935871
000500003000000007530904000009008042060305090320100700000407018800000000700001000,971586423684213957532974186159768342467325891328149765295437618813692574746851239
000500003000013600030902710205300000800000001000001302026100090007460000300009000,941576823752813649638942715215387964863294571479651382526138497197465238384729156
000500003100020000000000070000010200030000400050000006200060100000700080000300000,926574813187923564345186972769415238832697451451238796273869145614752389598341627
000500006900004000000679005000325400004000080060000000700000090001042800300010000,473581926956234718128679345819325467234167589567498132742853691691742853385916274
000500007290000000005000000004010000000007053000800410053006200060071009070009080,816534927297168345345792168584613792621947853739825416953486271468271539172359684
000500009001060820700000000070406203003702400602903010000000002035070100900008000,384521769591367824726894351179456283853712496642983517468135972235679148917248635
000500010000000006007498030200004300010000070005200041050761900800000000040009000,429536718583172496167498235278614359614953872935287641352761984896345127741829563
000500010400060000800000000000002400030100000600000800017300000000040200050000000,723598614491263587865417329178632495539184762642975831217356948986741253354829176
000500010400080000900000000000090600080040000010000030070300000200000400000100500,768532914431986752952417386327891645589643127614275839175364298293758461846129573
000500010600020000800000000000080600010030000040000070030100000200000500000400800,923546718671823459854917326592781634716234985348695172439158267287369541165472893
000500010600020000800000000000080600010040000030000070040300000200000500000100800,924536718671824359853917426592781643716243985438695172149358267287469531365172894
000500010600040000700000000000070600010020000040000030050300000200000700000100800,482536917631749528795218346329471685516823479847695132158367294263984751974152863
000500010700020000800000000000070200010040000050000060060300000200000800000100700,926538417741926583835714692389671245612845379457293168168357924273469851594182736
000500010700060000400000000000020600080040000010000050050300000200000400000100800,863597214721463589495218376537921648682745193914836752156384927278659431349172865
000500010700060000600000000000070400010020000040000030050300000200000700000100800,824539617731268549695714328362971485518423976947856132159387264283645791476192853
000500010700060000800000000000080600010020000040000030050300000200000800000100900,462539718731864529895217364327481695516923487948756132159348276273695841684172953
000500010800000200200030000061000040000020700000000000350000800000106000000400000,673542918849617235215938674761895342498321756532764189354279861987156423126483597
